indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2024,914.577,914.577,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2024,1065.6,1065.6,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2024,900.0,900.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2024,965.489,965.489,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2024,932.17,932.17,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2024,900.0,900.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2024,900.0,900.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2024,900.0,900.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2024,900.0,900.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2024,900.0,900.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2024,900.0,900.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2024,900.0,900.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2025,900.0,900.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2025,900.0,900.0,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2025,900.0,900.0,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2025,799.999999999999,799.999999999999,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2025,900.0,900.0,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2025,900.0,900.0,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2025,900.0,900.0,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2025,832.033529220761,832.033529220761,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2025,900.0,900.0,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2024,28826.6,28826.6,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2024,28332.3,28332.3,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2024,30000.0,30000.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2024,36000.0,36000.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2024,33000.0,33000.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2024,33000.0,33000.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2024,31000.0,31000.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2024,31000.0,31000.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2024,39000.0,39000.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,octobre 2024,39000.0,39000.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,novembre 2024,35000.0,35000.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,decembre 2024,36000.0,36000.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2025,36000.0,36000.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2025,35832.5557189584,35832.5557189584,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2025,36000.0,36000.0,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2025,33198.7999759798,33198.7999759798,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2025,34330.1177327962,34330.1177327962,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2025,34000.0,34000.0,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2025,35330.2081805394,35330.2081805394,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2025,34970.8600995087,34970.8600995087,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2025,29832.3987375797,29832.3987375797,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,janvier 2024,12500.0,12500.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,fevrier 2024,11492.7,11492.7,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,mars 2024,12500.0,12500.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,avril 2024,13000.0,13000.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,mai 2024,13000.0,13000.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,juin 2024,13000.0,13000.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,juillet 2024,13000.0,13000.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,aout 2024,14000.0,14000.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,septembre 2024,14000.0,14000.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,octobre 2024,14000.0,14000.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,novembre 2024,14000.0,14000.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,decembre 2024,14000.0,14000.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,janvier 2025,14000.0,14000.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,fevrier 2025,14164.7209938438,14164.7209938438,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,mars 2025,14164.7209938438,14164.7209938438,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,avril 2025,14164.7209938438,14164.7209938438,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,mai 2025,14000.0,14000.0,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,juin 2025,13831.3088761753,13831.3088761753,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,juillet 2025,12500.0,12500.0,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,aout 2025,12331.0603716523,12331.0603716523,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Cascades,Riz local blanc longs grains,FCFA/Sac de 25 kg,septembre 2025,12664.4925477522,12664.4925477522,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,janvier 2016,305.87381318123,305.87381318123,janvier 2016,janvier 2016,mensuelle,2016,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,fevrier 2016,263.255345896839,263.255345896839,fevrier 2016,fevrier 2016,mensuelle,2016,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,mars 2016,274.076730515176,274.076730515176,mars 2016,mars 2016,mensuelle,2016,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,avril 2016,418.704887497306,418.704887497306,avril 2016,avril 2016,mensuelle,2016,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,mai 2016,665.599551693327,665.599551693327,mai 2016,mai 2016,mensuelle,2016,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Aubergine locale 'koumba',FCFA/kg,juin 2016,635.217172337738,635.217172337738,juin 2016,juin 2016,mensuelle,2016,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
