date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-02-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,188,0.31
2023-02-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Millet,73,KG,actual,Retail,XOF,257,0.42
2023-02-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,199,0.33
2023-02-15,EST,TAPOA,Diapaga,3367,12.03,1.82,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,315,0.52
2023-02-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Millet,73,KG,actual,Retail,XOF,224,0.37
2023-02-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,270,0.44
2023-02-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,182,0.3
2023-02-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,494,0.81
2023-02-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,174,0.29
2023-02-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,170,0.28
2023-02-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,309,0.51
2023-02-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,741,1.22
2023-02-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,452,0.74
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,229,0.38
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,411,0.68
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,270,0.44
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,444,0.73
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,784,1.29
2023-02-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,646,1.06
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,163,0.27
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Millet,73,KG,actual,Retail,XOF,354,0.58
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,325,0.53
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,266,0.44
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,363,0.6
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,750,1.23
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,281,0.46
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,210,0.34
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,388,0.64
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,226,0.37
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,536,0.88
2023-02-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,482,0.79
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,202,0.33
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Millet,73,KG,actual,Retail,XOF,244,0.4
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,367,0.6
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,198,0.33
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,348,0.57
2023-02-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,482,0.79
2023-02-15,HAUTS-BASSINS,TUY,Houndé,3379,11.49,-3.52,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,208,0.34
2023-02-15,HAUTS-BASSINS,TUY,Houndé,3379,11.49,-3.52,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,359,0.59
2023-02-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,403,0.66
2023-02-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Millet,73,KG,actual,Retail,XOF,479,0.79
2023-02-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,688,1.13
2023-02-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,417,0.69
2023-02-15,NORD,LOROUM,Titao,3397,13.77,-2.07,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,577,0.95
2023-02-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Millet,73,KG,actual,Retail,XOF,342,0.56
2023-02-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,266,0.44
2023-02-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,331,0.54
2023-02-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,293,0.48
2023-02-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,cereals and tubers,Millet,73,KG,actual,Retail,XOF,323,0.53
2023-02-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,425,0.7
2023-02-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,320,0.53
2023-02-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,430,0.71
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,261,0.43
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Millet,73,KG,actual,Retail,XOF,272,0.45
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,460,0.76
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,236,0.39
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,301,0.49
2023-02-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,478,0.79
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Millet,73,KG,actual,Retail,XOF,288,0.47
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,317,0.52
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,206,0.34
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,271,0.45
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,669,1.1
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Zorgho,3403,12.25,-0.62,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,318,0.52
2023-02-15,PLATEAU-CENTRAL,GANZOURGOU,Zorgho,3403,12.25,-0.62,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,655,1.08
2023-02-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,257,0.42
2023-02-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,cereals and tubers,Millet,73,KG,actual,Retail,XOF,329,0.54
2023-02-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,240,0.39
2023-02-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,545,0.9
2023-02-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,238,0.39
2023-02-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,cereals and tubers,Millet,73,KG,actual,Retail,XOF,314,0.52
2023-02-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,223,0.37
2023-02-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,299,0.49
2023-02-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,483,0.79
2023-02-15,SAHEL,OUDALAN,Gorom Gorom,135,14.44,-0.24,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,328,0.54
2023-02-15,SAHEL,OUDALAN,Gorom Gorom,135,14.44,-0.24,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,695,1.14
2023-02-15,SAHEL,OUDALAN,Markoye,3384,14.64,0.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,378,0.62
2023-02-15,SAHEL,OUDALAN,Markoye,3384,14.64,0.07,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,909,1.49
2023-02-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,613,1.01
2023-02-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,872,1.43
2023-02-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,443,0.73
2023-02-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,410,0.67
2023-02-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,564,0.93
2023-02-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,475,0.78
2023-02-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,cereals and tubers,Millet,73,KG,actual,Retail,XOF,286,0.47
2023-02-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,254,0.42
2023-02-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,598,0.98
2023-02-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Millet,73,KG,actual,Retail,XOF,725,1.19
2023-02-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,600,0.99
2023-02-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,548,0.9
2023-02-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,1029,1.69
2023-02-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,685,1.13
2023-02-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Millet,73,KG,actual,Retail,XOF,418,0.69
2023-02-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,450,0.74
2023-02-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,410,0.67
2023-02-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,207,0.34
2023-02-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Millet,73,KG,actual,Retail,XOF,316,0.52
2023-02-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,488,0.8
2023-02-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,369,0.61
2023-02-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,538,0.88
2023-02-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,450,0.74
2023-02-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,232,0.38
2023-02-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,390,0.64
2023-02-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,681,1.12
2023-02-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,266,0.44
2023-02-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,269,0.44
2023-02-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Millet,73,KG,actual,Retail,XOF,421,0.69
2023-02-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,840,1.38
2023-02-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,296,0.49
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,280,0.46
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,486,0.8
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,385,0.63
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,330,0.54
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,410,0.67
2023-02-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,507,0.83
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,253,0.42
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Millet,73,KG,actual,Retail,XOF,314,0.52
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,359,0.59
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,393,0.65
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,556,0.92
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,189,0.31
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,336,0.55
2023-03-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,199,0.33
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,187,0.31
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,351,0.58
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,183,0.3
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,267,0.44
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,701,1.15
2023-03-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,450,0.74
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Millet,73,KG,actual,Retail,XOF,226,0.37
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,463,0.76
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,253,0.42
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,559,0.92
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,422,0.69
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Millet,73,KG,actual,Retail,XOF,300,0.49
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,370,0.61
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,591,0.97
2023-03-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,753,1.24
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,228,0.38
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Millet,73,KG,actual,Retail,XOF,350,0.58
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,423,0.7
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,262,0.43
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,381,0.63
2023-03-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,516,0.85
2023-03-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,225,0.37
2023-03-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,215,0.35
2023-03-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,305,0.5
2023-03-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,553,0.91
2023-03-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Millet,73,KG,actual,Retail,XOF,282,0.46
2023-03-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,441,0.73
2023-03-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,210,0.35
2023-03-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,219,0.36
2023-03-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Millet,73,KG,actual,Retail,XOF,370,0.61
2023-03-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,327,0.54
2023-03-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,393,0.65
2023-03-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,857,1.41
2023-03-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,184,0.3
2023-03-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Millet,73,KG,actual,Retail,XOF,370,0.61
2023-03-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,384,0.63
2023-03-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,283,0.47
2023-03-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,650,1.07
2023-03-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,276,0.45
2023-03-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Millet,73,KG,actual,Retail,XOF,334,0.55
2023-03-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,425,0.7
2023-03-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,283,0.47
2023-03-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,398,0.66
2023-03-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Millet,73,KG,actual,Retail,XOF,327,0.54
2023-03-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,327,0.54
2023-03-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,467,0.77
2023-03-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,995,1.64
2023-03-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,377,0.62
2023-03-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,287,0.47
2023-03-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,341,0.56
2023-03-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,558,0.92
2023-03-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,264,0.43
2023-03-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,287,0.47
